"Dolphin1","Dolphin2","IDPair","DyadML","Closekin"
"TIP","WES","TIP.WES",NA,"N"
"TIP","WHE","TIP.WHE",NA,"N"
"TIP","WHL","TIP.WHL",NA,"N"
"TIP","WHN","TIP.WHN",NA,"N"
"TIP","WHO","TIP.WHO",NA,"N"
"TIP","WHT","TIP.WHT",NA,"N"
"TIP","WHZ","TIP.WHZ",NA,"N"
"TIP","WIF","TIP.WIF",NA,"N"
"TIP","WIY","TIP.WIY",NA,"N"
"TIP","WLB","TIP.WLB",NA,"N"
"TIP","WLV","TIP.WLV",NA,"N"
"TIP","WNG","TIP.WNG",NA,"N"
"TIP","WOF","TIP.WOF",NA,"N"
"TIP","WOM","TIP.WOM",NA,"N"
"TIP","WON","TIP.WON",NA,"N"
"TIP","WOP","TIP.WOP",NA,"N"
"TIP","WPY","TIP.WPY",NA,"N"
"TIP","WYL","TIP.WYL",NA,"N"
"TIP","YAD","TIP.YAD",NA,"N"
"TIP","YAN","TIP.YAN",NA,"N"
"TIP","YIN","TIP.YIN",NA,"N"
"TIP","YOG","TIP.YOG",NA,"N"
"TIP","ZAG","TIP.ZAG",NA,"N"
"TIP","ZEP","TIP.ZEP",NA,"N"
"TIP","ZIG","TIP.ZIG",NA,"N"
"TIP","ZIP","TIP.ZIP",NA,"N"
"TIP","ZOE","TIP.ZOE",NA,"N"
"TOG","TON","TOG.TON",NA,"N"
"TOG","TOR","TOG.TOR",0,"N"
"TOG","TRE","TOG.TRE",NA,"N"
"TOG","TRY","TOG.TRY",NA,"N"
"TOG","TST","TOG.TST",7e-04,"N"
"TOG","TTM","TOG.TTM",0,"N"
"TOG","TUF","TOG.TUF",0,"N"
"TOG","TUK","TOG.TUK",0,"N"
"TOG","TUL","TOG.TUL",0,"N"
"TOG","TUN","TOG.TUN",0.4807,"Y"
"TOG","TUX","TOG.TUX",0,"N"
"TOG","TWE","TOG.TWE",NA,"N"
"TOG","TWO","TOG.TWO",NA,"N"
"TOG","UHF","TOG.UHF",NA,"N"
"TOG","URP","TOG.URP",NA,"N"
"TOG","URS","TOG.URS",NA,"N"
"TOG","UVE","TOG.UVE",0.0242,"N"
"TOG","VAM","TOG.VAM",NA,"N"
"TOG","VBE","TOG.VBE",0.0104,"N"
"TOG","VEC","TOG.VEC",NA,"N"
"TOG","VEG","TOG.VEG",NA,"N"
"TOG","VEN","TOG.VEN",NA,"N"
"TOG","VLT","TOG.VLT",0,"N"
"TOG","WAC","TOG.WAC",0,"N"
"TOG","WAN","TOG.WAN",NA,"N"
"TOG","WED","TOG.WED",NA,"N"
"TOG","WEE","TOG.WEE",NA,"N"
"TOG","WES","TOG.WES",0.0072,"N"
"TOG","WHE","TOG.WHE",0.0063,"N"
"TOG","WHL","TOG.WHL",0.0128,"N"
"TOG","WHN","TOG.WHN",0.0265,"N"
"TOG","WHO","TOG.WHO",0,"N"
"TOG","WHT","TOG.WHT",0,"N"
"TOG","WHZ","TOG.WHZ",0,"N"
"TOG","WIF","TOG.WIF",NA,"N"
"TOG","WIY","TOG.WIY",0,"N"
"TOG","WLB","TOG.WLB",NA,"N"
"TOG","WLV","TOG.WLV",0.0054,"N"
"TOG","WNG","TOG.WNG",0,"N"
"TOG","WOF","TOG.WOF",0.0156,"N"
"TOG","WOM","TOG.WOM",NA,"N"
"TOG","WON","TOG.WON",0,"N"
"TOG","WOP","TOG.WOP",0,"N"
"TOG","WPY","TOG.WPY",1e-04,"N"
"TOG","WYL","TOG.WYL",NA,"N"
"TOG","YAD","TOG.YAD",NA,"N"
"TOG","YAN","TOG.YAN",NA,"N"
"TOG","YIN","TOG.YIN",NA,"N"
"TOG","YOG","TOG.YOG",NA,"N"
"TOG","ZAG","TOG.ZAG",NA,"N"
"TOG","ZEP","TOG.ZEP",0.0552,"N"
"TOG","ZIG","TOG.ZIG",NA,"N"
"TOG","ZIP","TOG.ZIP",0.0671,"N"
"TOG","ZOE","TOG.ZOE",NA,"N"
"TON","TOR","TON.TOR",NA,"N"
"TON","TRE","TON.TRE",NA,"N"
"TON","TRY","TON.TRY",NA,"N"
"TON","TST","TON.TST",NA,"N"
"TON","TTM","TON.TTM",NA,"N"
"TON","TUF","TON.TUF",NA,"N"
"TON","TUK","TON.TUK",NA,"N"
"TON","TUL","TON.TUL",NA,"N"
"TON","TUN","TON.TUN",NA,"N"
"TON","TUX","TON.TUX",NA,"N"
"TON","TWE","TON.TWE",NA,"N"
"TON","TWO","TON.TWO",NA,"N"
"TON","UHF","TON.UHF",NA,"N"
"TON","URP","TON.URP",NA,"N"
"TON","URS","TON.URS",NA,"N"
"TON","UVE","TON.UVE",NA,"N"
"TON","VAM","TON.VAM",NA,"N"
"TON","VBE","TON.VBE",NA,"N"
"TON","VEC","TON.VEC",NA,"N"
"TON","VEG","TON.VEG",NA,"N"
"TON","VEN","TON.VEN",NA,"N"
"TON","VLT","TON.VLT",NA,"N"
"TON","WAC","TON.WAC",NA,"N"
"TON","WAN","TON.WAN",NA,"N"
"TON","WED","TON.WED",NA,"N"
"TON","WEE","TON.WEE",NA,"N"
"TON","WES","TON.WES",NA,"N"
"TON","WHE","TON.WHE",NA,"N"
"TON","WHL","TON.WHL",NA,"N"
"TON","WHN","TON.WHN",NA,"N"
"TON","WHO","TON.WHO",NA,"N"
"TON","WHT","TON.WHT",NA,"N"
"TON","WHZ","TON.WHZ",NA,"N"
"TON","WIF","TON.WIF",NA,"N"
"TON","WIY","TON.WIY",NA,"N"
"TON","WLB","TON.WLB",NA,"N"
"TON","WLV","TON.WLV",NA,"N"
"TON","WNG","TON.WNG",NA,"N"
"TON","WOF","TON.WOF",NA,"N"
"TON","WOM","TON.WOM",NA,"N"
"TON","WON","TON.WON",NA,"N"
"TON","WOP","TON.WOP",NA,"N"
"TON","WPY","TON.WPY",NA,"N"
"TON","WYL","TON.WYL",NA,"N"
"TON","YAD","TON.YAD",NA,"N"
"TON","YAN","TON.YAN",NA,"N"
"TON","YIN","TON.YIN",NA,"N"
"TON","YOG","TON.YOG",NA,"N"
"TON","ZAG","TON.ZAG",NA,"N"
"TON","ZEP","TON.ZEP",NA,"N"
"TON","ZIG","TON.ZIG",NA,"N"
"TON","ZIP","TON.ZIP",NA,"N"
"TON","ZOE","TON.ZOE",NA,"N"
"TOR","TRE","TOR.TRE",NA,"N"
"TOR","TRY","TOR.TRY",NA,"N"
"TOR","TST","TOR.TST",0,"N"
"TOR","TTM","TOR.TTM",0,"N"
"TOR","TUF","TOR.TUF",0,"N"
"TOR","TUK","TOR.TUK",0,"N"
"TOR","TUL","TOR.TUL",0,"N"
"TOR","TUN","TOR.TUN",0.0017,"N"
"TOR","TUX","TOR.TUX",0,"N"
"TOR","TWE","TOR.TWE",NA,"N"
"TOR","TWO","TOR.TWO",NA,"N"
"TOR","UHF","TOR.UHF",NA,"N"
"TOR","URP","TOR.URP",NA,"N"
"TOR","URS","TOR.URS",NA,"N"
"TOR","UVE","TOR.UVE",0,"N"
"TOR","VAM","TOR.VAM",NA,"N"
"TOR","VBE","TOR.VBE",0.0285,"N"
"TOR","VEC","TOR.VEC",NA,"N"
"TOR","VEG","TOR.VEG",NA,"N"
"TOR","VEN","TOR.VEN",NA,"N"
"TOR","VLT","TOR.VLT",0.0016,"N"
"TOR","WAC","TOR.WAC",0,"N"
"TOR","WAN","TOR.WAN",NA,"N"
"TOR","WED","TOR.WED",NA,"N"
"TOR","WEE","TOR.WEE",NA,"N"
"TOR","WES","TOR.WES",0,"N"
"TOR","WHE","TOR.WHE",0.0012,"N"
"TOR","WHL","TOR.WHL",0.0058,"N"
"TOR","WHN","TOR.WHN",0,"N"
"TOR","WHO","TOR.WHO",0,"N"
"TOR","WHT","TOR.WHT",0,"N"
"TOR","WHZ","TOR.WHZ",0,"N"
"TOR","WIF","TOR.WIF",NA,"N"
"TOR","WIY","TOR.WIY",0,"N"
"TOR","WLB","TOR.WLB",NA,"N"
"TOR","WLV","TOR.WLV",0,"N"
"TOR","WNG","TOR.WNG",0,"N"
"TOR","WOF","TOR.WOF",0.0068,"N"
"TOR","WOM","TOR.WOM",NA,"N"
"TOR","WON","TOR.WON",0,"N"
"TOR","WOP","TOR.WOP",0.134,"Y"
"TOR","WPY","TOR.WPY",0.0017,"N"
"TOR","WYL","TOR.WYL",NA,"N"
"TOR","YAD","TOR.YAD",NA,"N"
"TOR","YAN","TOR.YAN",NA,"N"
"TOR","YIN","TOR.YIN",NA,"N"
"TOR","YOG","TOR.YOG",NA,"N"
"TOR","ZAG","TOR.ZAG",NA,"N"
"TOR","ZEP","TOR.ZEP",0,"N"
"TOR","ZIG","TOR.ZIG",NA,"N"
"TOR","ZIP","TOR.ZIP",0,"N"
"TOR","ZOE","TOR.ZOE",NA,"N"
"TRE","TRY","TRE.TRY",NA,"N"
"TRE","TST","TRE.TST",NA,"N"
"TRE","TTM","TRE.TTM",NA,"N"
"TRE","TUF","TRE.TUF",NA,"N"
"TRE","TUK","TRE.TUK",NA,"N"
"TRE","TUL","TRE.TUL",NA,"N"
"TRE","TUN","TRE.TUN",NA,"N"
"TRE","TUX","TRE.TUX",NA,"N"
"TRE","TWE","TRE.TWE",NA,"N"
"TRE","TWO","TRE.TWO",NA,"N"
"TRE","UHF","TRE.UHF",NA,"N"
"TRE","URP","TRE.URP",NA,"N"
"TRE","URS","TRE.URS",NA,"N"
"TRE","UVE","TRE.UVE",NA,"N"
"TRE","VAM","TRE.VAM",NA,"N"
"TRE","VBE","TRE.VBE",NA,"N"
"TRE","VEC","TRE.VEC",NA,"N"
"TRE","VEG","TRE.VEG",NA,"N"
"TRE","VEN","TRE.VEN",NA,"N"
"TRE","VLT","TRE.VLT",NA,"N"
"TRE","WAC","TRE.WAC",NA,"N"
"TRE","WAN","TRE.WAN",NA,"N"
"TRE","WED","TRE.WED",NA,"N"
"TRE","WEE","TRE.WEE",NA,"N"
"TRE","WES","TRE.WES",NA,"N"
"TRE","WHE","TRE.WHE",NA,"N"
"TRE","WHL","TRE.WHL",NA,"N"
"TRE","WHN","TRE.WHN",NA,"N"
"TRE","WHO","TRE.WHO",NA,"N"
"TRE","WHT","TRE.WHT",NA,"N"
"TRE","WHZ","TRE.WHZ",NA,"N"
"TRE","WIF","TRE.WIF",NA,"N"
"TRE","WIY","TRE.WIY",NA,"N"
"TRE","WLB","TRE.WLB",NA,"N"
"TRE","WLV","TRE.WLV",NA,"N"
"TRE","WNG","TRE.WNG",NA,"N"
"TRE","WOF","TRE.WOF",NA,"N"
"TRE","WOM","TRE.WOM",NA,"N"
"TRE","WON","TRE.WON",NA,"N"
"TRE","WOP","TRE.WOP",NA,"N"
"TRE","WPY","TRE.WPY",NA,"N"
"TRE","WYL","TRE.WYL",NA,"N"
"TRE","YAD","TRE.YAD",NA,"N"
"TRE","YAN","TRE.YAN",NA,"N"
"TRE","YIN","TRE.YIN",NA,"N"
"TRE","YOG","TRE.YOG",NA,"N"
"TRE","ZAG","TRE.ZAG",NA,"N"
"TRE","ZEP","TRE.ZEP",NA,"N"
"TRE","ZIG","TRE.ZIG",NA,"N"
"TRE","ZIP","TRE.ZIP",NA,"N"
"TRE","ZOE","TRE.ZOE",NA,"N"
"TRY","TST","TRY.TST",NA,"N"
"TRY","TTM","TRY.TTM",NA,"N"
"TRY","TUF","TRY.TUF",NA,"N"
"TRY","TUK","TRY.TUK",NA,"N"
"TRY","TUL","TRY.TUL",NA,"N"
"TRY","TUN","TRY.TUN",NA,"N"
"TRY","TUX","TRY.TUX",NA,"N"
"TRY","TWE","TRY.TWE",NA,"N"
"TRY","TWO","TRY.TWO",NA,"N"
"TRY","UHF","TRY.UHF",NA,"N"
"TRY","URP","TRY.URP",NA,"N"
"TRY","URS","TRY.URS",NA,"N"
"TRY","UVE","TRY.UVE",NA,"N"
"TRY","VAM","TRY.VAM",NA,"N"
"TRY","VBE","TRY.VBE",NA,"N"
"TRY","VEC","TRY.VEC",NA,"N"
"TRY","VEG","TRY.VEG",NA,"N"
"TRY","VEN","TRY.VEN",NA,"N"
"TRY","VLT","TRY.VLT",NA,"N"
"TRY","WAC","TRY.WAC",NA,"N"
"TRY","WAN","TRY.WAN",NA,"N"
"TRY","WED","TRY.WED",NA,"N"
"TRY","WEE","TRY.WEE",NA,"N"
"TRY","WES","TRY.WES",NA,"N"
"TRY","WHE","TRY.WHE",NA,"N"
"TRY","WHL","TRY.WHL",NA,"N"
"TRY","WHN","TRY.WHN",NA,"N"
"TRY","WHO","TRY.WHO",NA,"N"
"TRY","WHT","TRY.WHT",NA,"N"
"TRY","WHZ","TRY.WHZ",NA,"N"
"TRY","WIF","TRY.WIF",NA,"N"
"TRY","WIY","TRY.WIY",NA,"N"
"TRY","WLB","TRY.WLB",NA,"N"
"TRY","WLV","TRY.WLV",NA,"N"
"TRY","WNG","TRY.WNG",NA,"N"
"TRY","WOF","TRY.WOF",NA,"N"
"TRY","WOM","TRY.WOM",NA,"N"
"TRY","WON","TRY.WON",NA,"N"
"TRY","WOP","TRY.WOP",NA,"N"
"TRY","WPY","TRY.WPY",NA,"N"
"TRY","WYL","TRY.WYL",NA,"N"
"TRY","YAD","TRY.YAD",NA,"N"
"TRY","YAN","TRY.YAN",NA,"N"
"TRY","YIN","TRY.YIN",NA,"N"
"TRY","YOG","TRY.YOG",NA,"N"
"TRY","ZAG","TRY.ZAG",NA,"N"
"TRY","ZEP","TRY.ZEP",NA,"N"
"TRY","ZIG","TRY.ZIG",NA,"N"
"TRY","ZIP","TRY.ZIP",NA,"N"
"TRY","ZOE","TRY.ZOE",NA,"N"
"TST","TTM","TST.TTM",0.0363,"N"
"TST","TUF","TST.TUF",0,"N"
"TST","TUK","TST.TUK",0.01,"N"
"TST","TUL","TST.TUL",0.017,"N"
"TST","TUN","TST.TUN",0,"N"
"TST","TUX","TST.TUX",0,"N"
"TST","TWE","TST.TWE",NA,"N"
"TST","TWO","TST.TWO",NA,"N"
"TST","UHF","TST.UHF",NA,"N"
"TST","URP","TST.URP",NA,"N"
"TST","URS","TST.URS",NA,"N"
"TST","UVE","TST.UVE",0.0042,"N"
"TST","VAM","TST.VAM",NA,"N"
"TST","VBE","TST.VBE",0,"N"
"TST","VEC","TST.VEC",NA,"N"
"TST","VEG","TST.VEG",NA,"N"
"TST","VEN","TST.VEN",NA,"N"
"TST","VLT","TST.VLT",0,"N"
"TST","WAC","TST.WAC",0,"N"
"TST","WAN","TST.WAN",NA,"N"
"TST","WED","TST.WED",NA,"N"
"TST","WEE","TST.WEE",NA,"N"
"TST","WES","TST.WES",0,"N"
"TST","WHE","TST.WHE",0,"N"
"TST","WHL","TST.WHL",0.0187,"N"
"TST","WHN","TST.WHN",0.0096,"N"
"TST","WHO","TST.WHO",0,"N"
"TST","WHT","TST.WHT",0.0255,"N"
"TST","WHZ","TST.WHZ",0.0128,"N"
"TST","WIF","TST.WIF",NA,"N"
"TST","WIY","TST.WIY",0.024,"N"
"TST","WLB","TST.WLB",NA,"N"
"TST","WLV","TST.WLV",0.0733,"N"
"TST","WNG","TST.WNG",0.0173,"N"
"TST","WOF","TST.WOF",0,"N"
"TST","WOM","TST.WOM",NA,"N"
"TST","WON","TST.WON",0,"N"
"TST","WOP","TST.WOP",0,"N"
"TST","WPY","TST.WPY",0,"N"
"TST","WYL","TST.WYL",NA,"N"
"TST","YAD","TST.YAD",NA,"N"
"TST","YAN","TST.YAN",NA,"N"
"TST","YIN","TST.YIN",NA,"N"
"TST","YOG","TST.YOG",NA,"N"
"TST","ZAG","TST.ZAG",NA,"N"
"TST","ZEP","TST.ZEP",0,"N"
"TST","ZIG","TST.ZIG",NA,"N"
"TST","ZIP","TST.ZIP",0,"N"
"TST","ZOE","TST.ZOE",NA,"N"
"TTM","TUF","TTM.TUF",0,"N"
"TTM","TUK","TTM.TUK",0.0023,"N"
"TTM","TUL","TTM.TUL",0.0049,"N"
"TTM","TUN","TTM.TUN",0,"N"
"TTM","TUX","TTM.TUX",0.0119,"N"
"TTM","TWE","TTM.TWE",NA,"N"
"TTM","TWO","TTM.TWO",NA,"N"
"TTM","UHF","TTM.UHF",NA,"N"
"TTM","URP","TTM.URP",NA,"N"
"TTM","URS","TTM.URS",NA,"N"
"TTM","UVE","TTM.UVE",0,"N"
"TTM","VAM","TTM.VAM",NA,"N"
"TTM","VBE","TTM.VBE",0.0058,"N"
"TTM","VEC","TTM.VEC",NA,"N"
"TTM","VEG","TTM.VEG",NA,"N"
"TTM","VEN","TTM.VEN",NA,"N"
"TTM","VLT","TTM.VLT",0,"N"
"TTM","WAC","TTM.WAC",0,"N"
"TTM","WAN","TTM.WAN",NA,"N"
"TTM","WED","TTM.WED",NA,"N"
"TTM","WEE","TTM.WEE",NA,"N"
"TTM","WES","TTM.WES",0,"N"
"TTM","WHE","TTM.WHE",0,"N"
"TTM","WHL","TTM.WHL",0.0185,"N"
"TTM","WHN","TTM.WHN",0.2273,"Y"
"TTM","WHO","TTM.WHO",0,"N"
"TTM","WHT","TTM.WHT",0.0119,"N"
"TTM","WHZ","TTM.WHZ",0.2207,"Y"
"TTM","WIF","TTM.WIF",NA,"N"
"TTM","WIY","TTM.WIY",0.0076,"N"
"TTM","WLB","TTM.WLB",NA,"N"
"TTM","WLV","TTM.WLV",0,"N"
"TTM","WNG","TTM.WNG",0.4717,"Y"
"TTM","WOF","TTM.WOF",0.0141,"N"
"TTM","WOM","TTM.WOM",NA,"N"
"TTM","WON","TTM.WON",0,"N"
"TTM","WOP","TTM.WOP",0,"N"
"TTM","WPY","TTM.WPY",0.2181,"Y"
"TTM","WYL","TTM.WYL",NA,"N"
"TTM","YAD","TTM.YAD",NA,"N"
"TTM","YAN","TTM.YAN",NA,"N"
"TTM","YIN","TTM.YIN",NA,"N"
"TTM","YOG","TTM.YOG",NA,"N"
"TTM","ZAG","TTM.ZAG",NA,"N"
"TTM","ZEP","TTM.ZEP",0.0401,"N"
"TTM","ZIG","TTM.ZIG",NA,"N"
"TTM","ZIP","TTM.ZIP",0.0043,"N"
"TTM","ZOE","TTM.ZOE",NA,"N"
"TUF","TUK","TUF.TUK",0.0215,"N"
"TUF","TUL","TUF.TUL",0,"N"
"TUF","TUN","TUF.TUN",0,"N"
"TUF","TUX","TUF.TUX",0.0082,"N"
"TUF","TWE","TUF.TWE",NA,"N"
"TUF","TWO","TUF.TWO",NA,"N"
"TUF","UHF","TUF.UHF",NA,"N"
"TUF","URP","TUF.URP",NA,"N"
"TUF","URS","TUF.URS",NA,"N"
"TUF","UVE","TUF.UVE",0,"N"
"TUF","VAM","TUF.VAM",NA,"N"
"TUF","VBE","TUF.VBE",0.0052,"N"
"TUF","VEC","TUF.VEC",NA,"N"
"TUF","VEG","TUF.VEG",NA,"N"
"TUF","VEN","TUF.VEN",NA,"N"
"TUF","VLT","TUF.VLT",0,"N"
"TUF","WAC","TUF.WAC",0,"N"
"TUF","WAN","TUF.WAN",NA,"N"
"TUF","WED","TUF.WED",NA,"N"
"TUF","WEE","TUF.WEE",NA,"N"
"TUF","WES","TUF.WES",0,"N"
"TUF","WHE","TUF.WHE",0.1274,"Y"
"TUF","WHL","TUF.WHL",0.0033,"N"
"TUF","WHN","TUF.WHN",0,"N"
"TUF","WHO","TUF.WHO",0,"N"
"TUF","WHT","TUF.WHT",0.0022,"N"
"TUF","WHZ","TUF.WHZ",0,"N"
"TUF","WIF","TUF.WIF",NA,"N"
"TUF","WIY","TUF.WIY",0,"N"
"TUF","WLB","TUF.WLB",NA,"N"
"TUF","WLV","TUF.WLV",0.0129,"N"
"TUF","WNG","TUF.WNG",0.001,"N"
"TUF","WOF","TUF.WOF",0.1511,"Y"
"TUF","WOM","TUF.WOM",NA,"N"
"TUF","WON","TUF.WON",0,"N"
"TUF","WOP","TUF.WOP",0,"N"
"TUF","WPY","TUF.WPY",0,"N"
"TUF","WYL","TUF.WYL",NA,"N"
"TUF","YAD","TUF.YAD",NA,"N"
"TUF","YAN","TUF.YAN",NA,"N"
"TUF","YIN","TUF.YIN",NA,"N"
"TUF","YOG","TUF.YOG",NA,"N"
"TUF","ZAG","TUF.ZAG",NA,"N"
"TUF","ZEP","TUF.ZEP",0,"N"
"TUF","ZIG","TUF.ZIG",NA,"N"
"TUF","ZIP","TUF.ZIP",0.0606,"N"
"TUF","ZOE","TUF.ZOE",NA,"N"
"TUK","TUL","TUK.TUL",0.0092,"N"
"TUK","TUN","TUK.TUN",0,"N"
"TUK","TUX","TUK.TUX",0.5476,"Y"
"TUK","TWE","TUK.TWE",NA,"N"
"TUK","TWO","TUK.TWO",NA,"N"
"TUK","UHF","TUK.UHF",NA,"N"
"TUK","URP","TUK.URP",NA,"N"
"TUK","URS","TUK.URS",NA,"N"
"TUK","UVE","TUK.UVE",0.0082,"N"
"TUK","VAM","TUK.VAM",NA,"N"
"TUK","VBE","TUK.VBE",0,"N"
"TUK","VEC","TUK.VEC",NA,"N"
"TUK","VEG","TUK.VEG",NA,"N"
"TUK","VEN","TUK.VEN",NA,"N"
"TUK","VLT","TUK.VLT",0,"N"
"TUK","WAC","TUK.WAC",0.0064,"N"
"TUK","WAN","TUK.WAN",NA,"N"
"TUK","WED","TUK.WED",NA,"N"
"TUK","WEE","TUK.WEE",NA,"N"
"TUK","WES","TUK.WES",0,"N"
"TUK","WHE","TUK.WHE",0,"N"
"TUK","WHL","TUK.WHL",0,"N"
"TUK","WHN","TUK.WHN",0.0011,"N"
"TUK","WHO","TUK.WHO",0,"N"
"TUK","WHT","TUK.WHT",0,"N"
"TUK","WHZ","TUK.WHZ",0.0013,"N"
"TUK","WIF","TUK.WIF",NA,"N"
"TUK","WIY","TUK.WIY",0,"N"
"TUK","WLB","TUK.WLB",NA,"N"
"TUK","WLV","TUK.WLV",0,"N"
"TUK","WNG","TUK.WNG",0,"N"
"TUK","WOF","TUK.WOF",0.0271,"N"
"TUK","WOM","TUK.WOM",NA,"N"
"TUK","WON","TUK.WON",0,"N"
"TUK","WOP","TUK.WOP",0,"N"
"TUK","WPY","TUK.WPY",0,"N"
"TUK","WYL","TUK.WYL",NA,"N"
"TUK","YAD","TUK.YAD",NA,"N"
"TUK","YAN","TUK.YAN",NA,"N"
"TUK","YIN","TUK.YIN",NA,"N"
"TUK","YOG","TUK.YOG",NA,"N"
"TUK","ZAG","TUK.ZAG",NA,"N"
"TUK","ZEP","TUK.ZEP",0.0037,"N"
"TUK","ZIG","TUK.ZIG",NA,"N"
"TUK","ZIP","TUK.ZIP",0.0024,"N"
"TUK","ZOE","TUK.ZOE",NA,"N"
"TUL","TUN","TUL.TUN",0,"N"
"TUL","TUX","TUL.TUX",0,"N"
"TUL","TWE","TUL.TWE",NA,"N"
"TUL","TWO","TUL.TWO",NA,"N"
"TUL","UHF","TUL.UHF",NA,"N"
"TUL","URP","TUL.URP",NA,"N"
"TUL","URS","TUL.URS",NA,"N"
"TUL","UVE","TUL.UVE",0,"N"
"TUL","VAM","TUL.VAM",NA,"N"
"TUL","VBE","TUL.VBE",0.0211,"N"
"TUL","VEC","TUL.VEC",NA,"N"
"TUL","VEG","TUL.VEG",NA,"N"
"TUL","VEN","TUL.VEN",NA,"N"
"TUL","VLT","TUL.VLT",0,"N"
"TUL","WAC","TUL.WAC",0.0194,"N"
"TUL","WAN","TUL.WAN",NA,"N"
"TUL","WED","TUL.WED",NA,"N"
"TUL","WEE","TUL.WEE",NA,"N"
"TUL","WES","TUL.WES",0.0255,"N"
"TUL","WHE","TUL.WHE",0,"N"
"TUL","WHL","TUL.WHL",0,"N"
"TUL","WHN","TUL.WHN",0,"N"
"TUL","WHO","TUL.WHO",0.0075,"N"
"TUL","WHT","TUL.WHT",4e-04,"N"
"TUL","WHZ","TUL.WHZ",0,"N"
"TUL","WIF","TUL.WIF",NA,"N"
"TUL","WIY","TUL.WIY",0,"N"
"TUL","WLB","TUL.WLB",NA,"N"
"TUL","WLV","TUL.WLV",0,"N"
"TUL","WNG","TUL.WNG",0,"N"
"TUL","WOF","TUL.WOF",0.0078,"N"
"TUL","WOM","TUL.WOM",NA,"N"
"TUL","WON","TUL.WON",0.0081,"N"
"TUL","WOP","TUL.WOP",0.0085,"N"
"TUL","WPY","TUL.WPY",0,"N"
"TUL","WYL","TUL.WYL",NA,"N"
"TUL","YAD","TUL.YAD",NA,"N"
"TUL","YAN","TUL.YAN",NA,"N"
"TUL","YIN","TUL.YIN",NA,"N"
"TUL","YOG","TUL.YOG",NA,"N"
"TUL","ZAG","TUL.ZAG",NA,"N"
"TUL","ZEP","TUL.ZEP",0.0446,"N"
"TUL","ZIG","TUL.ZIG",NA,"N"
"TUL","ZIP","TUL.ZIP",0.0092,"N"
"TUL","ZOE","TUL.ZOE",NA,"N"
"TUN","TUX","TUN.TUX",0,"N"
"TUN","TWE","TUN.TWE",NA,"N"
"TUN","TWO","TUN.TWO",NA,"N"
"TUN","UHF","TUN.UHF",NA,"N"
"TUN","URP","TUN.URP",NA,"N"
"TUN","URS","TUN.URS",NA,"N"
"TUN","UVE","TUN.UVE",0.038,"N"
"TUN","VAM","TUN.VAM",NA,"N"
"TUN","VBE","TUN.VBE",0.0018,"N"
"TUN","VEC","TUN.VEC",NA,"N"
"TUN","VEG","TUN.VEG",NA,"N"
"TUN","VEN","TUN.VEN",NA,"N"
"TUN","VLT","TUN.VLT",0,"N"
"TUN","WAC","TUN.WAC",0,"N"
"TUN","WAN","TUN.WAN",NA,"N"
"TUN","WED","TUN.WED",NA,"N"
"TUN","WEE","TUN.WEE",NA,"N"
"TUN","WES","TUN.WES",0.0082,"N"
"TUN","WHE","TUN.WHE",0.0082,"N"
"TUN","WHL","TUN.WHL",0,"N"
"TUN","WHN","TUN.WHN",0,"N"
"TUN","WHO","TUN.WHO",0.0129,"N"
"TUN","WHT","TUN.WHT",0.0171,"N"
"TUN","WHZ","TUN.WHZ",0.0175,"N"
"TUN","WIF","TUN.WIF",NA,"N"
"TUN","WIY","TUN.WIY",0,"N"
"TUN","WLB","TUN.WLB",NA,"N"
"TUN","WLV","TUN.WLV",0.0104,"N"
"TUN","WNG","TUN.WNG",0,"N"
"TUN","WOF","TUN.WOF",0,"N"
"TUN","WOM","TUN.WOM",NA,"N"
"TUN","WON","TUN.WON",0,"N"
"TUN","WOP","TUN.WOP",0.0011,"N"
"TUN","WPY","TUN.WPY",0.0063,"N"
"TUN","WYL","TUN.WYL",NA,"N"
"TUN","YAD","TUN.YAD",NA,"N"
"TUN","YAN","TUN.YAN",NA,"N"
"TUN","YIN","TUN.YIN",NA,"N"
"TUN","YOG","TUN.YOG",NA,"N"
"TUN","ZAG","TUN.ZAG",NA,"N"
"TUN","ZEP","TUN.ZEP",0.0563,"N"
"TUN","ZIG","TUN.ZIG",NA,"N"
"TUN","ZIP","TUN.ZIP",0.0969,"N"
"TUN","ZOE","TUN.ZOE",NA,"N"
"TUX","TWE","TUX.TWE",NA,"N"
"TUX","TWO","TUX.TWO",NA,"N"
"TUX","UHF","TUX.UHF",NA,"N"
"TUX","URP","TUX.URP",NA,"N"
"TUX","URS","TUX.URS",NA,"N"
"TUX","UVE","TUX.UVE",0,"N"
"TUX","VAM","TUX.VAM",NA,"N"
"TUX","VBE","TUX.VBE",0,"N"
"TUX","VEC","TUX.VEC",NA,"N"
"TUX","VEG","TUX.VEG",NA,"N"
"TUX","VEN","TUX.VEN",NA,"N"
"TUX","VLT","TUX.VLT",0,"N"
"TUX","WAC","TUX.WAC",0,"N"
"TUX","WAN","TUX.WAN",NA,"N"
"TUX","WED","TUX.WED",NA,"N"
"TUX","WEE","TUX.WEE",NA,"N"
"TUX","WES","TUX.WES",0,"N"
"TUX","WHE","TUX.WHE",0,"N"
"TUX","WHL","TUX.WHL",0,"N"
"TUX","WHN","TUX.WHN",0,"N"
"TUX","WHO","TUX.WHO",0,"N"
