"ID1","ID2","weight","Dolphin.ID1","Dolphin.ID2","IDPair","DyadML","Closekin","State1","State2","shared_state"
"SOG.cyc","NIR.cyc",0.0476190476190476,"SOG","NIR","NIR.SOG",0,"N","cyc","cyc","Y"
"NIR.preg","TTM.cyc",0.0285714285714286,"NIR","TTM","NIR.TTM",0.0311,"N","preg","cyc","N"
"TTM.juvenile","NIR.preg",0.0136986301369863,"TTM","NIR","NIR.TTM",0.0311,"N","juvenile","preg","N"
"VBE.lact","NIR.lact",0.0476190476190476,"VBE","NIR","NIR.VBE",7e-04,"N","lact","lact","Y"
"VLT.juvenile","NIR.preg",0.0625,"VLT","NIR","NIR.VLT",0.0239,"N","juvenile","preg","N"
"WHL.preg","NIR.preg",0.05,"WHL","NIR","NIR.WHL",0.0256,"N","preg","preg","Y"
"NIR.preg","WHN.preg",0.0555555555555556,"NIR","WHN","NIR.WHN",0,"N","preg","preg","Y"
"WHN.juvenile","NIR.juvenile",0.032258064516129,"WHN","NIR","NIR.WHN",0,"N","juvenile","juvenile","Y"
"NIR.lact","WHO.preg",0.0714285714285714,"NIR","WHO","NIR.WHO",0,"N","lact","preg","N"
"WHO.cyc","NIR.preg",0.0294117647058824,"WHO","NIR","NIR.WHO",0,"N","cyc","preg","N"
"WHT.lact","NIR.lact",0.0588235294117647,"WHT","NIR","NIR.WHT",0,"N","lact","lact","Y"
"WHT.lact","NIR.preg",0.1,"WHT","NIR","NIR.WHT",0,"N","lact","preg","N"
"WHZ.juvenile","NIR.preg",0.0357142857142857,"WHZ","NIR","NIR.WHZ",0.0233,"N","juvenile","preg","N"
"NIR.preg","WLV.lact",0.125,"NIR","WLV","NIR.WLV",0.0013,"N","preg","lact","N"
"NIR.lact","WLV.lact",0.0952380952380952,"NIR","WLV","NIR.WLV",0.0013,"N","lact","lact","Y"
"WOF.lact","NIR.cyc",0.0158730158730159,"WOF","NIR","NIR.WOF",0,"N","lact","cyc","N"
"WPY.juvenile","NIR.preg",0.0384615384615385,"WPY","NIR","NIR.WPY",0.0285,"N","juvenile","preg","N"
"NIR.lact","ZEP.preg",0.0408163265306122,"NIR","ZEP","NIR.ZEP",0.01,"N","lact","preg","N"
"ZEP.preg","NIR.preg",0.0677966101694915,"ZEP","NIR","NIR.ZEP",0.01,"N","preg","preg","Y"
"ZIP.preg","NIR.cyc",0.0232558139534884,"ZIP","NIR","NIR.ZIP",0.0029,"N","preg","cyc","N"
"ZIP.preg","NIR.preg",0.0227272727272727,"ZIP","NIR","NIR.ZIP",0.0029,"N","preg","preg","Y"
"NIR.lact","ZIP.preg",0.0256410256410256,"NIR","ZIP","NIR.ZIP",0.0029,"N","lact","preg","N"
"OPY.juvenile","NOE.juvenile",0.00862068965517241,"OPY","NOE","NOE.OPY",0.0232,"N","juvenile","juvenile","Y"
"NOE.juvenile","PEG.lact",0.0784313725490196,"NOE","PEG","NOE.PEG",0,"N","juvenile","lact","N"
"PIC.preg","NOE.juvenile",0.0663265306122449,"PIC","NOE","NOE.PIC",0.0109,"N","preg","juvenile","N"
"RHO.lact","NOE.preg",0.0204081632653061,"RHO","NOE","NOE.RHO",0.0016,"N","lact","preg","N"
"RHO.lact","NOE.juvenile",0.0181818181818182,"RHO","NOE","NOE.RHO",0.0016,"N","lact","juvenile","N"
"RKT.juvenile","NOE.juvenile",0.05,"RKT","NOE","NOE.RKT",0,"N","juvenile","juvenile","Y"
"NOE.juvenile","RSO.preg",0.0108695652173913,"NOE","RSO","NOE.RSO",4e-04,"N","juvenile","preg","N"
"RSO.cyc","NOE.juvenile",0.0112359550561798,"RSO","NOE","NOE.RSO",4e-04,"N","cyc","juvenile","N"
"NOE.preg","SEM.juvenile",0.0333333333333333,"NOE","SEM","NOE.SEM",0,"N","preg","juvenile","N"
"SHC.lact","NOE.juvenile",0.0108695652173913,"SHC","NOE","NOE.SHC",0.0451,"N","lact","juvenile","N"
"SKF.lact","NOE.preg",0.04,"SKF","NOE","NOE.SKF",0,"N","lact","preg","N"
"NOE.juvenile","SKF.preg",0.0181818181818182,"NOE","SKF","NOE.SKF",0,"N","juvenile","preg","N"
"NOE.juvenile","SKF.lact",0.00694444444444444,"NOE","SKF","NOE.SKF",0,"N","juvenile","lact","N"
"NOE.juvenile","SON.juvenile",0.0388349514563107,"NOE","SON","NOE.SON",0.0236,"N","juvenile","juvenile","Y"
"NOE.juvenile","TTM.juvenile",0.00847457627118644,"NOE","TTM","NOE.TTM",0,"N","juvenile","juvenile","Y"
"TUF.juvenile","NOE.juvenile",0.0642201834862385,"TUF","NOE","NOE.TUF",0,"N","juvenile","juvenile","Y"
"NOE.juvenile","VBE.preg",0.0202020202020202,"NOE","VBE","NOE.VBE",0.0145,"N","juvenile","preg","N"
"NOE.juvenile","WHN.lact",0.00980392156862745,"NOE","WHN","NOE.WHN",0,"N","juvenile","lact","N"
"WHZ.juvenile","NOE.preg",0.0263157894736842,"WHZ","NOE","NOE.WHZ",0,"N","juvenile","preg","N"
"WIY.juvenile","NOE.juvenile",0.0102040816326531,"WIY","NOE","NOE.WIY",0.0101,"N","juvenile","juvenile","Y"
"NOE.juvenile","WLV.preg",0.0108695652173913,"NOE","WLV","NOE.WLV",0.0075,"N","juvenile","preg","N"
"NOE.juvenile","WLV.lact",0.0105263157894737,"NOE","WLV","NOE.WLV",0.0075,"N","juvenile","lact","N"
"WLV.preg","NOE.preg",0.0344827586206897,"WLV","NOE","NOE.WLV",0.0075,"N","preg","preg","Y"
"WNG.lact","NOE.juvenile",0.0099009900990099,"WNG","NOE","NOE.WNG",0,"N","lact","juvenile","N"
"NOE.juvenile","WOF.lact",0.015748031496063,"NOE","WOF","NOE.WOF",0,"N","juvenile","lact","N"
"NOE.cyc","WOF.lact",0.0161290322580645,"NOE","WOF","NOE.WOF",0,"N","cyc","lact","N"
"WOF.preg","NOE.juvenile",0.0208333333333333,"WOF","NOE","NOE.WOF",0,"N","preg","juvenile","N"
"WOF.cyc","NOE.juvenile",0.0102040816326531,"WOF","NOE","NOE.WOF",0,"N","cyc","juvenile","N"
"NOE.lact","ZEP.lact",0.0555555555555556,"NOE","ZEP","NOE.ZEP",0.0031,"N","lact","lact","Y"
"ZEP.cyc","NOE.juvenile",0.0194174757281553,"ZEP","NOE","NOE.ZEP",0.0031,"N","cyc","juvenile","N"
"ZEP.preg","NOE.juvenile",0.0163934426229508,"ZEP","NOE","NOE.ZEP",0.0031,"N","preg","juvenile","N"
"ZEP.preg","NOE.preg",0.0344827586206897,"ZEP","NOE","NOE.ZEP",0.0031,"N","preg","preg","Y"
"ZIP.preg","NOE.juvenile",0.012987012987013,"ZIP","NOE","NOE.ZIP",0,"N","preg","juvenile","N"
"PHA.lact","NUM.juvenile",0.0161290322580645,"PHA","NUM","NUM.PHA",0.0498,"N","lact","juvenile","N"
"PIC.juvenile","NUM.juvenile",0.00342465753424658,"PIC","NUM","NUM.PIC",0,"N","juvenile","juvenile","Y"
"RIP.juvenile","NUM.juvenile",0.0185185185185185,"RIP","NUM","NUM.RIP",0,"N","juvenile","juvenile","Y"
"NUM.lact","SCT.preg",0.037037037037037,"NUM","SCT","NUM.SCT",0.0032,"N","lact","preg","N"
"SHC.lact","NUM.lact",0.0147058823529412,"SHC","NUM","NUM.SHC",0.0039,"N","lact","lact","Y"
"NUM.juvenile","TAM.preg",0.0476190476190476,"NUM","TAM","NUM.TAM",0.0535,"N","juvenile","preg","N"
"NUM.lact","TUL.preg",0.0333333333333333,"NUM","TUL","NUM.TUL",0,"N","lact","preg","N"
"NUM.cyc","VBE.juvenile",0.0172413793103448,"NUM","VBE","NUM.VBE",0,"N","cyc","juvenile","N"
"OLI.cyc","PHA.cyc",0.0625,"OLI","PHA","OLI.PHA",0.0089,"N","cyc","cyc","Y"
"TUF.juvenile","OPY.juvenile",0.0537634408602151,"TUF","OPY","OPY.TUF",0.0116,"N","juvenile","juvenile","Y"
"OPY.juvenile","TUL.preg",0.0169491525423729,"OPY","TUL","OPY.TUL",0.0081,"N","juvenile","preg","N"
"VBE.cyc","OPY.cyc",0.03125,"VBE","OPY","OPY.VBE",0.0284,"N","cyc","cyc","Y"
"VBE.lact","OPY.juvenile",0.0363636363636364,"VBE","OPY","OPY.VBE",0.0284,"N","lact","juvenile","N"
"ZEP.preg","OPY.juvenile",0.0117647058823529,"ZEP","OPY","OPY.ZEP",0.0221,"N","preg","juvenile","N"
"OPY.juvenile","ZIP.lact",0.0263157894736842,"OPY","ZIP","OPY.ZIP",0.0132,"N","juvenile","lact","N"
"OPY.juvenile","ZIP.preg",0.0212765957446809,"OPY","ZIP","OPY.ZIP",0.0132,"N","juvenile","preg","N"
"RLF.lact","PDR.preg",0.0769230769230769,"RLF","PDR","PDR.RLF",0,"N","lact","preg","N"
"PDR.juvenile","RSO.preg",0.0416666666666667,"PDR","RSO","PDR.RSO",0.0021,"N","juvenile","preg","N"
"RSO.juvenile","PDR.juvenile",0.05,"RSO","PDR","PDR.RSO",0.0021,"N","juvenile","juvenile","Y"
"RSO.cyc","PDR.juvenile",0.0476190476190476,"RSO","PDR","PDR.RSO",0.0021,"N","cyc","juvenile","N"
"SOP.lact","PDR.cyc",0.0769230769230769,"SOP","PDR","PDR.SOP",0,"N","lact","cyc","N"
"PDR.preg","TOG.lact",0.166666666666667,"PDR","TOG","PDR.TOG",0.0129,"N","preg","lact","N"
"TUK.preg","PDR.juvenile",0.0526315789473684,"TUK","PDR","PDR.TUK",0,"N","preg","juvenile","N"
"VLT.juvenile","PDR.juvenile",0.333333333333333,"VLT","PDR","PDR.VLT",0.0548,"N","juvenile","juvenile","Y"
"PDR.juvenile","WHT.lact",0.142857142857143,"PDR","WHT","PDR.WHT",0.1262,"Y","juvenile","lact","N"
"WLV.preg","PDR.preg",0.0714285714285714,"WLV","PDR","PDR.WLV",0.0015,"N","preg","preg","Y"
"WLV.lact","PDR.juvenile",0.0740740740740741,"WLV","PDR","PDR.WLV",0.0015,"N","lact","juvenile","N"
"WNG.lact","PDR.juvenile",0.0232558139534884,"WNG","PDR","PDR.WNG",0.0067,"N","lact","juvenile","N"
"ZEP.preg","PDR.preg",0.0217391304347826,"ZEP","PDR","PDR.ZEP",0,"N","preg","preg","Y"
"PEG.lact","PIC.juvenile",0.00246913580246914,"PEG","PIC","PEG.PIC",3e-04,"N","lact","juvenile","N"
"PIC.juvenile","PEG.preg",0.0418994413407821,"PIC","PEG","PEG.PIC",3e-04,"N","juvenile","preg","N"
"PEG.preg","PIC.preg",0.0252525252525253,"PEG","PIC","PEG.PIC",3e-04,"N","preg","preg","Y"
"PIC.preg","PEG.lact",0.0146341463414634,"PIC","PEG","PEG.PIC",3e-04,"N","preg","lact","N"
"PIC.juvenile","PEG.juvenile",0.12463768115942,"PIC","PEG","PEG.PIC",3e-04,"N","juvenile","juvenile","Y"
"PEG.lact","RHO.lact",0.0615384615384615,"PEG","RHO","PEG.RHO",0.2291,"Y","lact","lact","Y"
"PEG.preg","RHO.cyc",0.0675675675675676,"PEG","RHO","PEG.RHO",0.2291,"Y","preg","cyc","N"
"RHO.juvenile","PEG.lact",0.131707317073171,"RHO","PEG","PEG.RHO",0.2291,"Y","juvenile","lact","N"
"PEG.preg","RHO.juvenile",0.125,"PEG","RHO","PEG.RHO",0.2291,"Y","preg","juvenile","N"
"PEG.preg","RIP.juvenile",0.00680272108843537,"PEG","RIP","PEG.RIP",0.0235,"N","preg","juvenile","N"
"SHC.juvenile","PEG.juvenile",0.0204778156996587,"SHC","PEG","PEG.SHC",0.1944,"Y","juvenile","juvenile","Y"
"SHC.lact","PEG.lact",0.0365853658536585,"SHC","PEG","PEG.SHC",0.1944,"Y","lact","lact","Y"
"PEG.lact","SHC.juvenile",0.0384615384615385,"PEG","SHC","PEG.SHC",0.1944,"Y","lact","juvenile","N"
"PEG.preg","SHC.juvenile",0.0845921450151057,"PEG","SHC","PEG.SHC",0.1944,"Y","preg","juvenile","N"
"PEG.preg","SHC.preg",0.0573770491803279,"PEG","SHC","PEG.SHC",0.1944,"Y","preg","preg","Y"
"SKF.juvenile","PEG.lact",0.0402684563758389,"SKF","PEG","PEG.SKF",0.0461,"N","juvenile","lact","N"
"PEG.preg","SKF.juvenile",0.0895522388059701,"PEG","SKF","PEG.SKF",0.0461,"N","preg","juvenile","N"
"PEG.juvenile","SKF.juvenile",0.013953488372093,"PEG","SKF","PEG.SKF",0.0461,"N","juvenile","juvenile","Y"
"SOG.juvenile","PEG.juvenile",0.0195121951219512,"SOG","PEG","PEG.SOG",0.0769,"N","juvenile","juvenile","Y"
"SOG.juvenile","PEG.preg",0.0136054421768707,"SOG","PEG","PEG.SOG",0.0769,"N","juvenile","preg","N"
"PEG.preg","TAW.lact",0.0625,"PEG","TAW","PEG.TAW",0,"N","preg","lact","N"
"PEG.lact","TTM.juvenile",0.0169491525423729,"PEG","TTM","PEG.TTM",0.0059,"N","lact","juvenile","N"
"TUK.juvenile","PEG.juvenile",0.00873362445414847,"TUK","PEG","PEG.TUK",0,"N","juvenile","juvenile","Y"
"TUK.cyc","PEG.juvenile",0.00404858299595142,"TUK","PEG","PEG.TUK",0,"N","cyc","juvenile","N"
"WHN.juvenile","PEG.lact",0.0178571428571429,"WHN","PEG","PEG.WHN",0.0058,"N","juvenile","lact","N"
"PEG.lact","WHO.lact",0.021505376344086,"PEG","WHO","PEG.WHO",0.0871,"N","lact","lact","Y"
"WHO.juvenile","PEG.lact",0.00943396226415094,"WHO","PEG","PEG.WHO",0.0871,"N","juvenile","lact","N"
"PEG.lact","WOF.preg",0.00757575757575758,"PEG","WOF","PEG.WOF",0,"N","lact","preg","N"
"WOF.lact","PEG.lact",0.0277777777777778,"WOF","PEG","PEG.WOF",0,"N","lact","lact","Y"
"WOF.juvenile","PEG.preg",0.027027027027027,"WOF","PEG","PEG.WOF",0,"N","juvenile","preg","N"
"WOF.juvenile","PEG.lact",0.0648648648648649,"WOF","PEG","PEG.WOF",0,"N","juvenile","lact","N"
"PEG.preg","WOF.cyc",0.032258064516129,"PEG","WOF","PEG.WOF",0,"N","preg","cyc","N"
"PEG.juvenile","ZIP.cyc",0.0037037037037037,"PEG","ZIP","PEG.ZIP",0.0574,"N","juvenile","cyc","N"
"ZIP.lact","PEG.preg",0.00649350649350649,"ZIP","PEG","PEG.ZIP",0.0574,"N","lact","preg","N"
"ZIP.juvenile","PEG.juvenile",0.0262008733624454,"ZIP","PEG","PEG.ZIP",0.0574,"N","juvenile","juvenile","Y"
"PEG.preg","ZIP.preg",0.0151515151515152,"PEG","ZIP","PEG.ZIP",0.0574,"N","preg","preg","Y"
"PEG.lact","ZIP.cyc",0.00628930817610063,"PEG","ZIP","PEG.ZIP",0.0574,"N","lact","cyc","N"
"RDC.juvenile","PHA.lact",0.037037037037037,"RDC","PHA","PHA.RDC",0.0031,"N","juvenile","lact","N"
"RIP.juvenile","PHA.lact",0.0777777777777778,"RIP","PHA","PHA.RIP",0.2259,"Y","juvenile","lact","N"
"RIP.cyc","PHA.lact",0.0615384615384615,"RIP","PHA","PHA.RIP",0.2259,"Y","cyc","lact","N"
"PHA.juvenile","TUK.juvenile",0.04,"PHA","TUK","PHA.TUK",0,"N","juvenile","juvenile","Y"
"PHA.lact","VBE.juvenile",0.0379746835443038,"PHA","VBE","PHA.VBE",0,"N","lact","juvenile","N"
"WHE.lact","PHA.lact",0.0476190476190476,"WHE","PHA","PHA.WHE",6e-04,"N","lact","lact","Y"
"WHE.juvenile","PHA.cyc",0.0476190476190476,"WHE","PHA","PHA.WHE",6e-04,"N","juvenile","cyc","N"
"SKF.lact","PHX.juvenile",0.0153846153846154,"SKF","PHX","PHX.SKF",0.0157,"N","lact","juvenile","N"
"PIC.preg","RHO.juvenile",0.0117302052785924,"PIC","RHO","PIC.RHO",0.3155,"Y","preg","juvenile","N"
"PIC.preg","RHO.preg",0.0196078431372549,"PIC","RHO","PIC.RHO",0.3155,"Y","preg","preg","Y"
"PIC.preg","RHO.cyc",0.0190114068441065,"PIC","RHO","PIC.RHO",0.3155,"Y","preg","cyc","N"
"RKT.juvenile","PIC.preg",0.0517241379310345,"RKT","PIC","PIC.RKT",0.2534,"Y","juvenile","preg","N"
"PIC.preg","RSO.lact",0.00552486187845304,"PIC","RSO","PIC.RSO",0,"N","preg","lact","N"
"PIC.preg","SHC.cyc",0.0048780487804878,"PIC","SHC","PIC.SHC",0,"N","preg","cyc","N"
"PIC.preg","SHC.lact",0.0174672489082969,"PIC","SHC","PIC.SHC",0,"N","preg","lact","N"
"SHC.juvenile","PIC.juvenile",0.143250688705234,"SHC","PIC","PIC.SHC",0,"N","juvenile","juvenile","Y"
"SHC.preg","PIC.preg",0.0574162679425837,"SHC","PIC","PIC.SHC",0,"N","preg","preg","Y"
"PIC.preg","SHC.juvenile",0.00900900900900901,"PIC","SHC","PIC.SHC",0,"N","preg","juvenile","N"
"PIC.preg","SKF.juvenile",0.0146341463414634,"PIC","SKF","PIC.SKF",0.0519,"N","preg","juvenile","N"
"SKF.lact","PIC.preg",0.0385852090032154,"SKF","PIC","PIC.SKF",0.0519,"N","lact","preg","N"
"PIC.preg","SKF.preg",0.00673400673400673,"PIC","SKF","PIC.SKF",0.0519,"N","preg","preg","Y"
"SKF.juvenile","PIC.juvenile",0.103559870550162,"SKF","PIC","PIC.SKF",0.0519,"N","juvenile","juvenile","Y"
"SOG.juvenile","PIC.juvenile",0.00636942675159236,"SOG","PIC","PIC.SOG",0,"N","juvenile","juvenile","Y"
"SON.juvenile","PIC.preg",0.0267379679144385,"SON","PIC","PIC.SON",0,"N","juvenile","preg","N"
"TTM.cyc","PIC.preg",0.00584795321637427,"TTM","PIC","PIC.TTM",0,"N","cyc","preg","N"
"TTM.juvenile","PIC.preg",0.0101522842639594,"TTM","PIC","PIC.TTM",0,"N","juvenile","preg","N"
"TUF.preg","PIC.preg",0.0205479452054795,"TUF","PIC","PIC.TUF",0.0188,"N","preg","preg","Y"
"WIY.juvenile","PIC.preg",0.0769230769230769,"WIY","PIC","PIC.WIY",0.1743,"Y","juvenile","preg","N"
"PIC.preg","WLV.lact",0.00561797752808989,"PIC","WLV","PIC.WLV",0,"N","preg","lact","N"
"PIC.juvenile","WNG.juvenile",0.00337837837837838,"PIC","WNG","PIC.WNG",0,"N","juvenile","juvenile","Y"
"WOF.preg","PIC.preg",0.00421940928270042,"WOF","PIC","PIC.WOF",0,"N","preg","preg","Y"
"WOF.lact","PIC.preg",0.0233463035019455,"WOF","PIC","PIC.WOF",0,"N","lact","preg","N"
"WOF.juvenile","PIC.preg",0.0141342756183746,"WOF","PIC","PIC.WOF",0,"N","juvenile","preg","N"
"ZEP.cyc","PIC.preg",0.010989010989011,"ZEP","PIC","PIC.ZEP",0.1266,"Y","cyc","preg","N"
"ZEP.preg","PIC.preg",0.00975609756097561,"ZEP","PIC","PIC.ZEP",0.1266,"Y","preg","preg","Y"
"PIC.juvenile","ZIP.cyc",0.00589970501474926,"PIC","ZIP","PIC.ZIP",0.1216,"N","juvenile","cyc","N"
"ZIP.preg","PIC.juvenile",0.0121580547112462,"ZIP","PIC","PIC.ZIP",0.1216,"N","preg","juvenile","N"
"ZIP.cyc","PIC.preg",0.00462962962962963,"ZIP","PIC","PIC.ZIP",0.1216,"N","cyc","preg","N"
"RIP.juvenile","POL.juvenile",0.0169491525423729,"RIP","POL","POL.RIP",0,"N","juvenile","juvenile","Y"
"SKF.lact","POL.lact",0.015625,"SKF","POL","POL.SKF",0,"N","lact","lact","Y"
"POL.juvenile","SOG.cyc",0.0208333333333333,"POL","SOG","POL.SOG",0,"N","juvenile","cyc","N"
"POL.preg","TAW.preg",0.217391304347826,"POL","TAW","POL.TAW",0.0284,"N","preg","preg","Y"
"TAW.lact","POL.lact",0.0434782608695652,"TAW","POL","POL.TAW",0.0284,"N","lact","lact","Y"
"TAW.lact","POL.preg",0.0333333333333333,"TAW","POL","POL.TAW",0.0284,"N","lact","preg","N"
"POL.juvenile","TUK.cyc",0.0222222222222222,"POL","TUK","POL.TUK",0.0471,"N","juvenile","cyc","N"
"TUK.preg","POL.juvenile",0.0769230769230769,"TUK","POL","POL.TUK",0.0471,"N","preg","juvenile","N"
"POL.lact","TUK.preg",0.0294117647058824,"POL","TUK","POL.TUK",0.0471,"N","lact","preg","N"
"POL.juvenile","UVE.lact",0.0263157894736842,"POL","UVE","POL.UVE",0,"N","juvenile","lact","N"
"POL.juvenile","WNG.juvenile",0.0222222222222222,"POL","WNG","POL.WNG",0.0067,"N","juvenile","juvenile","Y"
"POL.lact","ZIP.preg",0.0169491525423729,"POL","ZIP","POL.ZIP",0,"N","lact","preg","N"
"SHC.juvenile","PSI.juvenile",0.00352112676056338,"SHC","PSI","PSI.SHC",0,"N","juvenile","juvenile","Y"
"PSI.juvenile","SUM.juvenile",0.0303030303030303,"PSI","SUM","PSI.SUM",0.3012,"Y","juvenile","juvenile","Y"
"SUM.lact","PSI.lact",0.1,"SUM","PSI","PSI.SUM",0.3012,"Y","lact","lact","Y"
"PUC.juvenile","SUR.juvenile",0.0151515151515152,"PUC","SUR","PUC.SUR",0.0441,"N","juvenile","juvenile","Y"
"RDC.juvenile","PWE.juvenile",0.0882352941176471,"RDC","PWE","PWE.RDC",0,"N","juvenile","juvenile","Y"
"PWE.juvenile","TUL.lact",0.0416666666666667,"PWE","TUL","PWE.TUL",0.0223,"N","juvenile","lact","N"
"VBE.cyc","PWE.juvenile",0.024390243902439,"VBE","PWE","PWE.VBE",0.3145,"Y","cyc","juvenile","N"
"VBE.preg","PWE.juvenile",0.027027027027027,"VBE","PWE","PWE.VBE",0.3145,"Y","preg","juvenile","N"
"SON.juvenile","PZL.cyc",0.0147058823529412,"SON","PZL","PZL.SON",0,"N","juvenile","cyc","N"
"TUF.juvenile","PZL.cyc",0.0136986301369863,"TUF","PZL","PZL.TUF",0,"N","juvenile","cyc","N"
"WAC.cyc","PZL.lact",0.0769230769230769,"WAC","PZL","PZL.WAC",0.0263,"N","cyc","lact","N"
"SCT.lact","RBD.juvenile",0.05,"SCT","RBD","RBD.SCT",0.0981,"N","lact","juvenile","N"
"RBD.juvenile","TUL.juvenile",0.0416666666666667,"RBD","TUL","RBD.TUL",0.0183,"N","juvenile","juvenile","Y"
"WOF.juvenile","RBD.juvenile",0.0147058823529412,"WOF","RBD","RBD.WOF",0,"N","juvenile","juvenile","Y"
"VBE.cyc","RDC.juvenile",0.025,"VBE","RDC","RDC.VBE",0.006,"N","cyc","juvenile","N"
"RDC.juvenile","WHE.lact",0.0416666666666667,"RDC","WHE","RDC.WHE",0,"N","juvenile","lact","N"
"RHO.cyc","RKS.juvenile",0.04,"RHO","RKS","RHO.RKS",0,"N","cyc","juvenile","N"
"RKT.juvenile","RHO.cyc",0.0961538461538462,"RKT","RHO","RHO.RKT",0.3863,"Y","juvenile","cyc","N"
"SHC.lact","RHO.preg",0.0135135135135135,"SHC","RHO","RHO.SHC",0,"N","lact","preg","N"
"SHC.cyc","RHO.juvenile",0.00613496932515337,"SHC","RHO","RHO.SHC",0,"N","cyc","juvenile","N"
"SHC.juvenile","RHO.juvenile",0.0409090909090909,"SHC","RHO","RHO.SHC",0,"N","juvenile","juvenile","Y"
"SHC.preg","RHO.cyc",0.0655737704918033,"SHC","RHO","RHO.SHC",0,"N","preg","cyc","N"
"RHO.lact","SHC.lact",0.028169014084507,"RHO","SHC","RHO.SHC",0,"N","lact","lact","Y"
"RHO.juvenile","SHC.preg",0.00578034682080925,"RHO","SHC","RHO.SHC",0,"N","juvenile","preg","N"
"RHO.preg","SKF.lact",0.0287769784172662,"RHO","SKF","RHO.SKF",0.0903,"N","preg","lact","N"
"SKF.juvenile","RHO.juvenile",0.140449438202247,"SKF","RHO","RHO.SKF",0.0903,"N","juvenile","juvenile","Y"
"RHO.cyc","SKF.lact",0.0134228187919463,"RHO","SKF","RHO.SKF",0.0903,"N","cyc","lact","N"
"SKF.preg","RHO.cyc",0.0247933884297521,"SKF","RHO","RHO.SKF",0.0903,"N","preg","cyc","N"
"RHO.juvenile","SKF.preg",0.014218009478673,"RHO","SKF","RHO.SKF",0.0903,"N","juvenile","preg","N"
"RHO.juvenile","SKF.lact",0.0169491525423729,"RHO","SKF","RHO.SKF",0.0903,"N","juvenile","lact","N"
"SKF.preg","RHO.preg",0.0260869565217391,"SKF","RHO","RHO.SKF",0.0903,"N","preg","preg","Y"
"SOG.cyc","RHO.juvenile",0.00662251655629139,"SOG","RHO","RHO.SOG",0.0182,"N","cyc","juvenile","N"
"RHO.cyc","SOG.cyc",0.0158730158730159,"RHO","SOG","RHO.SOG",0.0182,"N","cyc","cyc","Y"
"TTM.cyc","RHO.preg",0.0277777777777778,"TTM","RHO","RHO.TTM",0,"N","cyc","preg","N"
"RHO.preg","TUF.preg",0.04,"RHO","TUF","RHO.TUF",0.0596,"N","preg","preg","Y"
"RHO.lact","TUF.juvenile",0.0128205128205128,"RHO","TUF","RHO.TUF",0.0596,"N","lact","juvenile","N"
"TUF.juvenile","RHO.cyc",0.025974025974026,"TUF","RHO","RHO.TUF",0.0596,"N","juvenile","cyc","N"
"WHN.juvenile","RHO.preg",0.015625,"WHN","RHO","RHO.WHN",0,"N","juvenile","preg","N"
"WHO.juvenile","RHO.juvenile",0.0121951219512195,"WHO","RHO","RHO.WHO",0.0033,"N","juvenile","juvenile","Y"
"WHO.cyc","RHO.preg",0.0212765957446809,"WHO","RHO","RHO.WHO",0.0033,"N","cyc","preg","N"
"WIY.juvenile","RHO.cyc",0.00952380952380952,"WIY","RHO","RHO.WIY",0.0784,"N","juvenile","cyc","N"
"WIY.juvenile","RHO.preg",0.0408163265306122,"WIY","RHO","RHO.WIY",0.0784,"N","juvenile","preg","N"
"WNG.lact","RHO.preg",0.0112359550561798,"WNG","RHO","RHO.WNG",0,"N","lact","preg","N"
"WOF.juvenile","RHO.juvenile",0.168831168831169,"WOF","RHO","RHO.WOF",0.005,"N","juvenile","juvenile","Y"
"WOF.preg","RHO.preg",0.0172413793103448,"WOF","RHO","RHO.WOF",0.005,"N","preg","preg","Y"
"WOF.lact","RHO.preg",0.0240963855421687,"WOF","RHO","RHO.WOF",0.005,"N","lact","preg","N"
"RHO.lact","WOF.lact",0.0615384615384615,"RHO","WOF","RHO.WOF",0.005,"N","lact","lact","Y"
"RHO.cyc","WOF.cyc",0.0161290322580645,"RHO","WOF","RHO.WOF",0.005,"N","cyc","cyc","Y"
"ZEP.preg","RHO.preg",0.0263157894736842,"ZEP","RHO","RHO.ZEP",0.0423,"N","preg","preg","Y"
"ZEP.juvenile","RHO.cyc",0.032967032967033,"ZEP","RHO","RHO.ZEP",0.0423,"N","juvenile","cyc","N"
"RHO.juvenile","ZEP.juvenile",0.0882352941176471,"RHO","ZEP","RHO.ZEP",0.0423,"N","juvenile","juvenile","Y"
"ZIP.lact","RHO.cyc",0.0158730158730159,"ZIP","RHO","RHO.ZIP",0.0926,"N","lact","cyc","N"
"ZIP.preg","RHO.juvenile",0.0121951219512195,"ZIP","RHO","RHO.ZIP",0.0926,"N","preg","juvenile","N"
"ZIP.preg","RHO.cyc",0.0169491525423729,"ZIP","RHO","RHO.ZIP",0.0926,"N","preg","cyc","N"
"RHO.juvenile","ZIP.lact",0.0440251572327044,"RHO","ZIP","RHO.ZIP",0.0926,"N","juvenile","lact","N"
"RIP.preg","SEM.juvenile",0.0625,"RIP","SEM","RIP.SEM",0,"N","preg","juvenile","N"
"RIP.juvenile","SHC.juvenile",0.00326797385620915,"RIP","SHC","RIP.SHC",0,"N","juvenile","juvenile","Y"
"SKF.preg","RIP.preg",0.0104166666666667,"SKF","RIP","RIP.SKF",0,"N","preg","preg","Y"
"SKF.juvenile","RIP.juvenile",0.00446428571428571,"SKF","RIP","RIP.SKF",0,"N","juvenile","juvenile","Y"
