Pair,ID1,ID2,IDPair,DyadML
643,PTS,SHB,PTS.SHB,0
644,PTS,LBL,PTS.LBL,0
645,PTS,ZEU,PTS.ZEU,0
646,PTS,BOJ,PTS.BOJ,0.0456
647,PTS,MTO,PTS.MTO,0.0005
648,PTS,CRT,PTS.CRT,0
649,PTS,BLN,PTS.BLN,0
650,PTS,ATW,PTS.ATW,0.0237
651,PTS,DOU,PTS.DOU,0
652,PTS,CEM,PTS.CEM,0.0454
653,PTS,UNK1241,PTS.UNK1241,0
654,PTS,UNK1522,PTS.UNK1522,0
655,PTS,UNK1528,PTS.UNK1528,0.0641
656,PTS,SIZ,PTS.SIZ,0.083
657,PTS,PMN,PTS.PMN,0.041
658,PTS,TUS,PTS.TUS,0.003
659,PTS,RPC,PTS.RPC,0.0039
660,PTS,PSP,PTS.PSP,0
661,PTS,RLF,PTS.RLF,0
662,PTS,TAS,PTS.TAS,0
663,PTS,PLS,PTS.PLS,0
664,PTS,HFT,PTS.HFT,0.0033
665,PTS,KEE,PTS.KEE,0
666,PTS,DPL,PTS.DPL,0.0011
667,PTS,PMT,PTS.PMT,0
668,PTS,HYP,PTS.HYP,0
669,PTS,DCK,PTS.DCK,0
670,PTS,DOP,PTS.DOP,0
671,PTS,UNK1518,PTS.UNK1518,0
672,PTS,ACF,PTS.ACF,0
673,PTS,PPP,PTS.PPP,0
674,PTS,WAG,PTS.WAG,0
675,PTS,FIA,PTS.FIA,0.0077
676,PTS,MDH,PTS.MDH,0.0373
677,PTS,VES,PTS.VES,0
678,PTS,FNZ,PTS.FNZ,0.0805
679,PTS,DKY,PTS.DKY,0.026
680,DGR,VRG,DGR.VRG,0.0039
681,DGR,PBA,DGR.PBA,0.0249
682,DGR,SLO,DGR.SLO,0
683,DGR,SUP,DGR.SUP,0.0479
684,DGR,GLM,DGR.GLM,0.01
685,DGR,NAP,DGR.NAP,0.0066
686,DGR,EVN,DGR.EVN,0.0437
687,DGR,ORB,DGR.ORB,0
688,DGR,MNK,DGR.MNK,0.003
689,DGR,SCT,DGR.SCT,0
690,DGR,RID,DGR.RID,0
691,DGR,POO,DGR.POO,0.0049
692,DGR,BYP,DGR.BYP,0.0034
693,DGR,JMY,DGR.JMY,0
694,DGR,PIK,DGR.PIK,0
695,DGR,UVE,DGR.UVE,0.0038
696,DGR,TCH,DGR.TCH,0
697,DGR,CYR,DGR.CYR,0.0066
698,DGR,BNI,DGR.BNI,0.0027
699,DGR,CLI,DGR.CLI,0
700,DGR,SKT,DGR.SKT,0
701,DGR,POL,DGR.POL,0.0074
702,DGR,WOW,DGR.WOW,0
703,DGR,RKT,DGR.RKT,0
704,DGR,CRV,DGR.CRV,0
705,DGR,SCA,DGR.SCA,0.0109
706,DGR,PIM,DGR.PIM,0
707,DGR,GUA,DGR.GUA,0
708,DGR,WOP,DGR.WOP,0.0034
709,DGR,RDC,DGR.RDC,0.0121
710,DGR,MYS,DGR.MYS,0
711,DGR,ZIP,DGR.ZIP,0
712,DGR,MOG,DGR.MOG,0
713,DGR,GEK,DGR.GEK,0.0263
714,DGR,WHO,DGR.WHO,0.0259
715,DGR,GBY,DGR.GBY,0.0126
716,DGR,ELW,DGR.ELW,0
717,DGR,SQE,DGR.SQE,0.0245
718,DGR,NIN,DGR.NIN,0
719,DGR,PSS,DGR.PSS,0.0049
720,DGR,CKL,DGR.CKL,0.0176
721,DGR,NIC,DGR.NIC,0.0051
722,DGR,CAD,DGR.CAD,0
723,DGR,GHO,DGR.GHO,0
724,DGR,MNG,DGR.MNG,0
725,DGR,TOR,DGR.TOR,0.0044
726,DGR,ASN,DGR.ASN,0
727,DGR,IMP,DGR.IMP,0
728,DGR,LIP,DGR.LIP,0.0061
729,DGR,JUI,DGR.JUI,0.0058
730,DGR,OLI,DGR.OLI,0
731,DGR,PIC,DGR.PIC,0
732,DGR,NIR,DGR.NIR,0.0022
733,DGR,TUK,DGR.TUK,0.0117
734,DGR,EPC,DGR.EPC,0.0007
735,DGR,WOF,DGR.WOF,0.0047
736,DGR,KIT,DGR.KIT,0
737,DGR,BCT,DGR.BCT,0
738,DGR,HBB,DGR.HBB,0
739,DGR,AGA,DGR.AGA,0.0249
740,DGR,ART,DGR.ART,0.0268
741,DGR,CLV,DGR.CLV,0
742,DGR,EED,DGR.EED,0
743,DGR,HRS,DGR.HRS,0
744,DGR,LUG,DGR.LUG,0
745,DGR,PKY,DGR.PKY,0
746,DGR,ZUL,DGR.ZUL,0
747,DGR,FRE,DGR.FRE,0.0168
748,DGR,MRS,DGR.MRS,0
749,DGR,WAB,DGR.WAB,0
750,DGR,GRB,DGR.GRB,0
751,DGR,RGO,DGR.RGO,0.2741
752,DGR,IBL,DGR.IBL,0.0004
753,DGR,RHO,DGR.RHO,0
754,DGR,CYA,DGR.CYA,0
755,DGR,CUR,DGR.CUR,0.0095
756,DGR,FUT,DGR.FUT,0.0098
757,DGR,PEG,DGR.PEG,0.0008
758,DGR,RIP,DGR.RIP,0.0077
759,DGR,BRE,DGR.BRE,0.0179
760,DGR,WHN,DGR.WHN,0.0008
761,DGR,GAB,DGR.GAB,0.0001
762,DGR,CEY,DGR.CEY,0
763,DGR,UMM,DGR.UMM,0.0302
764,DGR,WAC,DGR.WAC,0.0261
765,DGR,AMP,DGR.AMP,0.0145
766,DGR,DOD,DGR.DOD,0
767,DGR,RKL,DGR.RKL,0
768,DGR,SON,DGR.SON,0.0031
769,DGR,UNK1443,DGR.UNK1443,0.0158
770,DGR,UNK1388,DGR.UNK1388,0.0313
771,DGR,PAS,DGR.PAS,0
772,DGR,DBO,DGR.DBO,0.0128
773,DGR,EVI,DGR.EVI,0
774,DGR,STT,DGR.STT,0
775,DGR,PLR,DGR.PLR,0.0636
776,DGR,CTN,DGR.CTN,0.0229
777,DGR,UNK1447,DGR.UNK1447,0
778,DGR,BLW,DGR.BLW,0.0297
779,DGR,UNK1449,DGR.UNK1449,0
780,DGR,WHP,DGR.WHP,0
781,DGR,WDS,DGR.WDS,0.0011
782,DGR,MSC,DGR.MSC,0.0102
783,DGR,TIH,DGR.TIH,0.0057
784,DGR,DIC,DGR.DIC,0
785,DGR,SMF,DGR.SMF,0.0363
786,DGR,VEE,DGR.VEE,0.0102
787,DGR,WLY,DGR.WLY,0.0009
788,DGR,FID,DGR.FID,0
789,DGR,TAL,DGR.TAL,0
790,DGR,ANW,DGR.ANW,0
791,DGR,MZT,DGR.MZT,0
792,DGR,BBF,DGR.BBF,0.0215
793,DGR,NES,DGR.NES,0.0012
794,DGR,JUM,DGR.JUM,0.0144
795,DGR,CF2013_1AF,DGR.CF2013_1AF,0
796,DGR,LDO,DGR.LDO,0
797,DGR,FAO,DGR.FAO,0
798,DGR,HAB,DGR.HAB,0
799,DGR,PGA1,DGR.PGA1,0
800,DGR,SHO1,DGR.SHO1,0.0033
801,DGR,SGG1,DGR.SGG1,0
802,DGR,PCK,DGR.PCK,0
803,DGR,BOM,DGR.BOM,0
804,DGR,IND,DGR.IND,0
805,DGR,LEV,DGR.LEV,0.0051
806,DGR,CLA,DGR.CLA,0.0033
807,DGR,KIR,DGR.KIR,0.0183
808,DGR,NUM,DGR.NUM,0
809,DGR,DNZ,DGR.DNZ,0.016
810,DGR,GGL,DGR.GGL,0
811,DGR,GMP,DGR.GMP,0
812,DGR,SHB,DGR.SHB,0.0106
813,DGR,LBL,DGR.LBL,0
814,DGR,ZEU,DGR.ZEU,0
815,DGR,BOJ,DGR.BOJ,0.0287
816,DGR,MTO,DGR.MTO,0.021
817,DGR,CRT,DGR.CRT,0
818,DGR,BLN,DGR.BLN,0
819,DGR,ATW,DGR.ATW,0.0399
820,DGR,DOU,DGR.DOU,0
821,DGR,CEM,DGR.CEM,0.0643
822,DGR,UNK1241,DGR.UNK1241,0
823,DGR,UNK1522,DGR.UNK1522,0.0133
824,DGR,UNK1528,DGR.UNK1528,0.0147
825,DGR,SIZ,DGR.SIZ,0.0932
826,DGR,PMN,DGR.PMN,0.0406
827,DGR,TUS,DGR.TUS,0
828,DGR,RPC,DGR.RPC,0
829,DGR,PSP,DGR.PSP,0.0021
830,DGR,RLF,DGR.RLF,0
831,DGR,TAS,DGR.TAS,0.0058
832,DGR,PLS,DGR.PLS,0
833,DGR,HFT,DGR.HFT,0.0002
834,DGR,KEE,DGR.KEE,0
835,DGR,DPL,DGR.DPL,0
836,DGR,PMT,DGR.PMT,0
837,DGR,HYP,DGR.HYP,0
838,DGR,DCK,DGR.DCK,0
839,DGR,DOP,DGR.DOP,0
840,DGR,UNK1518,DGR.UNK1518,0
841,DGR,ACF,DGR.ACF,0
842,DGR,PPP,DGR.PPP,0
843,DGR,WAG,DGR.WAG,0
844,DGR,FIA,DGR.FIA,0.0044
845,DGR,MDH,DGR.MDH,0
846,DGR,VES,DGR.VES,0
847,DGR,FNZ,DGR.FNZ,0.0492
848,DGR,DKY,DGR.DKY,0.0042
849,CPA,DNG,CPA.DNG,0
850,CPA,MNV,CPA.MNV,0.0957
851,CPA,LGO,CPA.LGO,0.0141
852,CPA,PIR,CPA.PIR,0
853,CPA,VIK,CPA.VIK,0.0148
854,CPA,OPE,CPA.OPE,0.0019
855,CPA,BLO,CPA.BLO,0
856,CPA,PDR,CPA.PDR,0.0256
857,CPA,FRY,CPA.FRY,0.0947
858,CPA,DAI,CPA.DAI,0
859,CPA,WON,CPA.WON,0
860,CPA,NAT,CPA.NAT,0
861,CPA,HRB,CPA.HRB,0.0261
862,CPA,QWE,CPA.QWE,0.0391
863,CPA,GRI,CPA.GRI,0.0154
864,CPA,DUD,CPA.DUD,0
865,CPA,BMN,CPA.BMN,0
866,CPA,MAR,CPA.MAR,0
867,CPA,BLM,CPA.BLM,0.0167
868,CPA,GRA,CPA.GRA,0
869,CPA,RSP,CPA.RSP,0
870,CPA,AJA,CPA.AJA,0.0028
871,CPA,FCH,CPA.FCH,0.034
872,CPA,ORY,CPA.ORY,0
873,CPA,PPE,CPA.PPE,0
874,CPA,BAI,CPA.BAI,0.0112
875,CPA,PHD,CPA.PHD,0
876,CPA,PZL,CPA.PZL,0
877,CPA,RBD,CPA.RBD,0
878,CPA,ENC,CPA.ENC,0.0124
879,CPA,RDL,CPA.RDL,0.0002
880,CPA,TDO,CPA.TDO,0
881,CPA,JAK,CPA.JAK,0
882,CPA,RSO,CPA.RSO,0.0134
883,CPA,MED,CPA.MED,0
884,CPA,PUB,CPA.PUB,0
885,CPA,BAG,CPA.BAG,0
886,CPA,BDT,CPA.BDT,0
887,CPA,COP,CPA.COP,0.0252
888,CPA,ASD,CPA.ASD,0.0053
889,CPA,PAB,CPA.PAB,0.002
890,CPA,POF,CPA.POF,0.0672
891,CPA,WZY,CPA.WZY,0
892,CPA,LEN,CPA.LEN,0
893,CPA,WHE,CPA.WHE,0
894,CPA,BBN,CPA.BBN,0.005
895,CPA,SPC,CPA.SPC,0.0168
896,CPA,VBE,CPA.VBE,0.0174
897,CPA,INI,CPA.INI,0.0023
898,CPA,SOG,CPA.SOG,0.0086
899,CPA,KIY,CPA.KIY,0
900,CPA,CEB,CPA.CEB,0
901,CPA,SHC,CPA.SHC,0
902,CPA,LIC,CPA.LIC,0.0019
903,CPA,TST,CPA.TST,0.0162
904,CPA,REA,CPA.REA,0
905,CPA,BLB,CPA.BLB,0
906,CPA,URC,CPA.URC,0.0037
907,CPA,SRY,CPA.SRY,0
908,CPA,AMO,CPA.AMO,0
909,CPA,ATH,CPA.ATH,0.0007
910,CPA,CSK,CPA.CSK,0
911,CPA,GEG,CPA.GEG,0
912,CPA,IBX,CPA.IBX,0
913,CPA,MGC,CPA.MGC,0
914,CPA,SEQ,CPA.SEQ,0
915,CPA,RAS,CPA.RAS,0
916,CPA,MYR,CPA.MYR,0
917,CPA,GRV,CPA.GRV,0
918,CPA,SME,CPA.SME,0
919,CPA,WNG,CPA.WNG,0.0699
920,CPA,RAG,CPA.RAG,0
921,CPA,OWL,CPA.OWL,0
922,CPA,TRN,CPA.TRN,0.0061
923,CPA,MLO,CPA.MLO,0.0186
924,CPA,DAG,CPA.DAG,0
925,CPA,ZAM,CPA.ZAM,0
926,CPA,BUD,CPA.BUD,0.0252
927,CPA,BLI,CPA.BLI,0
928,CPA,COI,CPA.COI,0.006
929,CPA,GHL,CPA.GHL,0
930,CPA,TUF,CPA.TUF,0
931,CPA,WHL,CPA.WHL,0
932,CPA,REG,CPA.REG,0.0304
933,CPA,BLK,CPA.BLK,0.0001
934,CPA,JAS,CPA.JAS,0
935,CPA,TAF,CPA.TAF,0.0105
936,CPA,RSH,CPA.RSH,0
937,CPA,OPY,CPA.OPY,0
938,CPA,GRG,CPA.GRG,0
939,CPA,SAU,CPA.SAU,0.009
940,CPA,BYT,CPA.BYT,0
941,CPA,BGS,CPA.BGS,0.0193
942,CPA,TOU,CPA.TOU,0
943,CPA,DEE,CPA.DEE,0.023
944,CPA,UNK1418,CPA.UNK1418,0
945,CPA,CHR,CPA.CHR,0
946,CPA,MK_2015_CHW_58,CPA.MK_2015_CHW_58,0.0029
947,CPA,HEL,CPA.HEL,0
948,CPA,RDG,CPA.RDG,0
949,CPA,TNA,CPA.TNA,0.0387
950,CPA,UNK1450,CPA.UNK1450,0
951,CPA,DJY,CPA.DJY,0.0008
952,CPA,WTY,CPA.WTY,0
953,CPA,FRG,CPA.FRG,0.0041
954,CPA,BAD,CPA.BAD,0
955,CPA,CLO,CPA.CLO,0.0105
956,CPA,JPI,CPA.JPI,0.1417
957,CPA,PZZ,CPA.PZZ,0
958,CPA,ALT,CPA.ALT,0.0197
959,CPA,JAL,CPA.JAL,0.0245
960,CPA,STV,CPA.STV,0
961,CPA,LYR,CPA.LYR,0.0203
962,CPA,CF2017_1AF_stranded,CPA.CF2017_1AF_stranded,0.0286
963,CPA,BRP,CPA.BRP,0.0164
964,CPA,BMT,CPA.BMT,0
965,CPA,ZMB,CPA.ZMB,0
966,CPA,SDG,CPA.SDG,0.0167
967,CPA,PHO1,CPA.PHO1,0
968,CPA,ABA,CPA.ABA,0.0035
969,CPA,KYD1,CPA.KYD1,0.0383
970,CPA,TAM,CPA.TAM,0.0077
971,CPA,PHX,CPA.PHX,0.0053
972,CPA,CER,CPA.CER,0
973,CPA,WAM,CPA.WAM,0
974,CPA,SUM,CPA.SUM,0
975,CPA,LRR,CPA.LRR,0
976,CPA,TOF,CPA.TOF,0
977,CPA,CHT,CPA.CHT,0
978,CPA,ALU,CPA.ALU,0.0032
979,CPA,PON,CPA.PON,0.0141
980,CPA,UNK1419,CPA.UNK1419,0
981,CPA,CVO,CPA.CVO,0
982,CPA,STI,CPA.STI,0
983,CPA,BUT,CPA.BUT,0
984,CPA,BWS,CPA.BWS,0.0034
985,CPA,DER,CPA.DER,0.0086
986,CPA,UNK1502,CPA.UNK1502,0.0055
987,CPA,BZD,CPA.BZD,0
988,CPA,ING,CPA.ING,0
989,CPA,UNK1532,CPA.UNK1532,0
990,CPA,RKS,CPA.RKS,0.0176
991,CPA,UNK1208,CPA.UNK1208,0
992,CPA,SKC,CPA.SKC,0
993,CPA,BLJ,CPA.BLJ,0
994,CPA,GIG,CPA.GIG,0
995,CPA,SBI,CPA.SBI,0
996,CPA,DOY,CPA.DOY,0.0062
997,CPA,PSI,CPA.PSI,0
998,CPA,FTA,CPA.FTA,0
999,CPA,LLA,CPA.LLA,0.1097
1000,CPA,OMA,CPA.OMA,0
1001,CPA,ASY,CPA.ASY,0
1002,CPA,KUD,CPA.KUD,0.0195
1003,CPA,ARP,CPA.ARP,0.0033
1004,CPA,JGL,CPA.JGL,0
1005,CPA,KOA,CPA.KOA,0
1006,CPA,GLO,CPA.GLO,0.011
1007,CPA,SOP,CPA.SOP,0
1008,CPA,LIF,CPA.LIF,0
1009,CPA,TUX,CPA.TUX,0.0056
1010,CPA,UNK1520,CPA.UNK1520,0
1011,CPA,UNK1521,CPA.UNK1521,0
1012,CPA,SEM,CPA.SEM,0
1013,CPA,MLV,CPA.MLV,0
1014,CPA,WHK,CPA.WHK,0
1015,CPA,PNN,CPA.PNN,0.0014
1016,CPA,WDN,CPA.WDN,0.0116
1017,CPA,UNK1496,CPA.UNK1496,0.0083
1018,VRG,PBA,VRG.PBA,0.0182
1019,VRG,SLO,VRG.SLO,0.0144
1020,VRG,SUP,VRG.SUP,0
1021,VRG,GLM,VRG.GLM,0
1022,VRG,NAP,VRG.NAP,0
1023,VRG,EVN,VRG.EVN,0.0117
1024,VRG,ORB,VRG.ORB,0.0178
1025,VRG,MNK,VRG.MNK,0
1026,VRG,SCT,VRG.SCT,0.0303
1027,VRG,RID,VRG.RID,0.0146
1028,VRG,POO,VRG.POO,0
1029,VRG,BYP,VRG.BYP,0.0169
1030,VRG,JMY,VRG.JMY,0
1031,VRG,PIK,VRG.PIK,0
1032,VRG,UVE,VRG.UVE,0.0119
1033,VRG,TCH,VRG.TCH,0
1034,VRG,CYR,VRG.CYR,0
1035,VRG,BNI,VRG.BNI,0.0068
1036,VRG,CLI,VRG.CLI,0
1037,VRG,SKT,VRG.SKT,0.0377
1038,VRG,POL,VRG.POL,0.0031
1039,VRG,WOW,VRG.WOW,0
1040,VRG,RKT,VRG.RKT,0
1041,VRG,CRV,VRG.CRV,0.0158
1042,VRG,SCA,VRG.SCA,0
1043,VRG,PIM,VRG.PIM,0.1741
1044,VRG,GUA,VRG.GUA,0.0154
1045,VRG,WOP,VRG.WOP,0
1046,VRG,RDC,VRG.RDC,0.0018
1047,VRG,MYS,VRG.MYS,0
1048,VRG,ZIP,VRG.ZIP,0
1049,VRG,MOG,VRG.MOG,0
1050,VRG,GEK,VRG.GEK,0.0337
1051,VRG,WHO,VRG.WHO,0.0002
1052,VRG,GBY,VRG.GBY,0
1053,VRG,ELW,VRG.ELW,0
1054,VRG,SQE,VRG.SQE,0
1055,VRG,NIN,VRG.NIN,0
1056,VRG,PSS,VRG.PSS,0
1057,VRG,CKL,VRG.CKL,0
1058,VRG,NIC,VRG.NIC,0
1059,VRG,CAD,VRG.CAD,0.0371
1060,VRG,GHO,VRG.GHO,0
1061,VRG,MNG,VRG.MNG,0.0076
1062,VRG,TOR,VRG.TOR,0.0442
1063,VRG,ASN,VRG.ASN,0
1064,VRG,IMP,VRG.IMP,0.0063
1065,VRG,LIP,VRG.LIP,0
1066,VRG,JUI,VRG.JUI,0
1067,VRG,OLI,VRG.OLI,0.2626
1068,VRG,PIC,VRG.PIC,0
1069,VRG,NIR,VRG.NIR,0.0031
1070,VRG,TUK,VRG.TUK,0.0122
1071,VRG,EPC,VRG.EPC,0
1072,VRG,WOF,VRG.WOF,0.0065
1073,VRG,KIT,VRG.KIT,0
1074,VRG,BCT,VRG.BCT,0
1075,VRG,HBB,VRG.HBB,0.0182
1076,VRG,AGA,VRG.AGA,0
1077,VRG,ART,VRG.ART,0
1078,VRG,CLV,VRG.CLV,0.0099
1079,VRG,EED,VRG.EED,0.0344
1080,VRG,HRS,VRG.HRS,0.0075
1081,VRG,LUG,VRG.LUG,0
1082,VRG,PKY,VRG.PKY,0
1083,VRG,ZUL,VRG.ZUL,0
1084,VRG,FRE,VRG.FRE,0.0204
1085,VRG,MRS,VRG.MRS,0.0179
1086,VRG,WAB,VRG.WAB,0.0219
1087,VRG,GRB,VRG.GRB,0
1088,VRG,RGO,VRG.RGO,0
1089,VRG,IBL,VRG.IBL,0.0386
1090,VRG,RHO,VRG.RHO,0
1091,VRG,CYA,VRG.CYA,0.0077
1092,VRG,CUR,VRG.CUR,0
1093,VRG,FUT,VRG.FUT,0
1094,VRG,PEG,VRG.PEG,0
1095,VRG,RIP,VRG.RIP,0
1096,VRG,BRE,VRG.BRE,0.0074
1097,VRG,WHN,VRG.WHN,0
1098,VRG,GAB,VRG.GAB,0
1099,VRG,CEY,VRG.CEY,0
1100,VRG,UMM,VRG.UMM,0
1101,VRG,WAC,VRG.WAC,0.0276
1102,VRG,AMP,VRG.AMP,0
1103,VRG,DOD,VRG.DOD,0
1104,VRG,RKL,VRG.RKL,0
1105,VRG,SON,VRG.SON,0.0057
1106,VRG,UNK1443,VRG.UNK1443,0
1107,VRG,UNK1388,VRG.UNK1388,0.3972
1108,VRG,PAS,VRG.PAS,0.0028
1109,VRG,DBO,VRG.DBO,0.0217
1110,VRG,EVI,VRG.EVI,0.2271
1111,VRG,STT,VRG.STT,0.0033
1112,VRG,PLR,VRG.PLR,0
1113,VRG,CTN,VRG.CTN,0
1114,VRG,UNK1447,VRG.UNK1447,0.0086
1115,VRG,BLW,VRG.BLW,0
1116,VRG,UNK1449,VRG.UNK1449,0.0203
1117,VRG,WHP,VRG.WHP,0
1118,VRG,WDS,VRG.WDS,0.0113
1119,VRG,MSC,VRG.MSC,0
1120,VRG,TIH,VRG.TIH,0
1121,VRG,DIC,VRG.DIC,0.0309
1122,VRG,SMF,VRG.SMF,0.0042
1123,VRG,VEE,VRG.VEE,0.0054
1124,VRG,WLY,VRG.WLY,0
1125,VRG,FID,VRG.FID,0.0202
1126,VRG,TAL,VRG.TAL,0.0081
1127,VRG,ANW,VRG.ANW,0
1128,VRG,MZT,VRG.MZT,0
1129,VRG,BBF,VRG.BBF,0
1130,VRG,NES,VRG.NES,0.0322
1131,VRG,JUM,VRG.JUM,0
1132,VRG,CF2013_1AF,VRG.CF2013_1AF,0.0568
1133,VRG,LDO,VRG.LDO,0.015
1134,VRG,FAO,VRG.FAO,0
1135,VRG,HAB,VRG.HAB,0.0355
1136,VRG,PGA1,VRG.PGA1,0.0245
1137,VRG,SHO1,VRG.SHO1,0.0032
1138,VRG,SGG1,VRG.SGG1,0
1139,VRG,PCK,VRG.PCK,0.0308
1140,VRG,BOM,VRG.BOM,0.0226
1141,VRG,IND,VRG.IND,0.0168
1142,VRG,LEV,VRG.LEV,0.005
1143,VRG,CLA,VRG.CLA,0.0039
1144,VRG,KIR,VRG.KIR,0
1145,VRG,NUM,VRG.NUM,0.0058
1146,VRG,DNZ,VRG.DNZ,0.0687
1147,VRG,GGL,VRG.GGL,0.0583
1148,VRG,GMP,VRG.GMP,0.0376
1149,VRG,SHB,VRG.SHB,0
1150,VRG,LBL,VRG.LBL,0.0068
1151,VRG,ZEU,VRG.ZEU,0.0095
1152,VRG,BOJ,VRG.BOJ,0
1153,VRG,MTO,VRG.MTO,0
1154,VRG,CRT,VRG.CRT,0
1155,VRG,BLN,VRG.BLN,0
1156,VRG,ATW,VRG.ATW,0
1157,VRG,DOU,VRG.DOU,0
1158,VRG,CEM,VRG.CEM,0
1159,VRG,UNK1241,VRG.UNK1241,0.0056
1160,VRG,UNK1522,VRG.UNK1522,0
1161,VRG,UNK1528,VRG.UNK1528,0
1162,VRG,SIZ,VRG.SIZ,0
1163,VRG,PMN,VRG.PMN,0
1164,VRG,TUS,VRG.TUS,0.0333
1165,VRG,RPC,VRG.RPC,0
1166,VRG,PSP,VRG.PSP,0
1167,VRG,RLF,VRG.RLF,0
1168,VRG,TAS,VRG.TAS,0
1169,VRG,PLS,VRG.PLS,0.0229
1170,VRG,HFT,VRG.HFT,0
1171,VRG,KEE,VRG.KEE,0
1172,VRG,DPL,VRG.DPL,0.0352
1173,VRG,PMT,VRG.PMT,0.0123
1174,VRG,HYP,VRG.HYP,0
1175,VRG,DCK,VRG.DCK,0
1176,VRG,DOP,VRG.DOP,0.0039
1177,VRG,UNK1518,VRG.UNK1518,0.009
1178,VRG,ACF,VRG.ACF,0.0004
1179,VRG,PPP,VRG.PPP,0
1180,VRG,WAG,VRG.WAG,0
1181,VRG,FIA,VRG.FIA,0
1182,VRG,MDH,VRG.MDH,0
1183,VRG,VES,VRG.VES,0
1184,VRG,FNZ,VRG.FNZ,0
1185,VRG,DKY,VRG.DKY,0
1186,DNG,PBA,DNG.PBA,0
1187,DNG,SLO,DNG.SLO,0
1188,DNG,SUP,DNG.SUP,0.0139
1189,DNG,GLM,DNG.GLM,0.0096
1190,DNG,NAP,DNG.NAP,0
1191,DNG,EVN,DNG.EVN,0
1192,DNG,ORB,DNG.ORB,0
1193,DNG,MNK,DNG.MNK,0
1194,DNG,SCT,DNG.SCT,0.0037
1195,DNG,RID,DNG.RID,0.0091
1196,DNG,POO,DNG.POO,0
1197,DNG,BYP,DNG.BYP,0
1198,DNG,JMY,DNG.JMY,0.007
1199,DNG,PIK,DNG.PIK,0
1200,DNG,UVE,DNG.UVE,0
1201,DNG,TCH,DNG.TCH,0.0114
1202,DNG,CYR,DNG.CYR,0.0175
1203,DNG,BNI,DNG.BNI,0.0176
1204,DNG,CLI,DNG.CLI,0.0056
1205,DNG,SKT,DNG.SKT,0.001
1206,DNG,POL,DNG.POL,0
1207,DNG,WOW,DNG.WOW,0
1208,DNG,RKT,DNG.RKT,0
1209,DNG,CRV,DNG.CRV,0.017
1210,DNG,SCA,DNG.SCA,0.0102
1211,DNG,PIM,DNG.PIM,0
1212,DNG,GUA,DNG.GUA,0
1213,DNG,WOP,DNG.WOP,0.0257
1214,DNG,RDC,DNG.RDC,0.1375
1215,DNG,MYS,DNG.MYS,0
1216,DNG,ZIP,DNG.ZIP,0
1217,DNG,MOG,DNG.MOG,0.0079
1218,DNG,GEK,DNG.GEK,0
1219,DNG,WHO,DNG.WHO,0
1220,DNG,GBY,DNG.GBY,0
1221,DNG,ELW,DNG.ELW,0.0213
1222,DNG,SQE,DNG.SQE,0
1223,DNG,NIN,DNG.NIN,0
1224,DNG,PSS,DNG.PSS,0
1225,DNG,CKL,DNG.CKL,0.1074
1226,DNG,NIC,DNG.NIC,0.0126
1227,DNG,CAD,DNG.CAD,0
1228,DNG,GHO,DNG.GHO,0.0131
1229,DNG,MNG,DNG.MNG,0.0133
1230,DNG,TOR,DNG.TOR,0.0261
1231,DNG,ASN,DNG.ASN,0.0066
1232,DNG,IMP,DNG.IMP,0.0478
1233,DNG,LIP,DNG.LIP,0.0029
1234,DNG,JUI,DNG.JUI,0
1235,DNG,OLI,DNG.OLI,0
1236,DNG,PIC,DNG.PIC,0
1237,DNG,NIR,DNG.NIR,0
1238,DNG,TUK,DNG.TUK,0
1239,DNG,EPC,DNG.EPC,0.0155
1240,DNG,WOF,DNG.WOF,0.037
1241,DNG,KIT,DNG.KIT,0
1242,DNG,BCT,DNG.BCT,0
1243,DNG,HBB,DNG.HBB,0.0229
1244,DNG,AGA,DNG.AGA,0
1245,DNG,ART,DNG.ART,0
1246,DNG,CLV,DNG.CLV,0
1247,DNG,EED,DNG.EED,0.0321
1248,DNG,HRS,DNG.HRS,0
1249,DNG,LUG,DNG.LUG,0.0461
1250,DNG,PKY,DNG.PKY,0
1251,DNG,ZUL,DNG.ZUL,0.0037
1252,DNG,FRE,DNG.FRE,0.0023
1253,DNG,MRS,DNG.MRS,0
1254,DNG,WAB,DNG.WAB,0
1255,DNG,GRB,DNG.GRB,0
1256,DNG,RGO,DNG.RGO,0
1257,DNG,IBL,DNG.IBL,0
1258,DNG,RHO,DNG.RHO,0
1259,DNG,CYA,DNG.CYA,0
1260,DNG,CUR,DNG.CUR,0
1261,DNG,FUT,DNG.FUT,0
1262,DNG,PEG,DNG.PEG,0
1263,DNG,RIP,DNG.RIP,0.0087
1264,DNG,BRE,DNG.BRE,0
1265,DNG,WHN,DNG.WHN,0.0144
1266,DNG,GAB,DNG.GAB,0.0127
1267,DNG,CEY,DNG.CEY,0.0181
1268,DNG,UMM,DNG.UMM,0
1269,DNG,WAC,DNG.WAC,0.0003
1270,DNG,AMP,DNG.AMP,0.0052
1271,DNG,DOD,DNG.DOD,0
1272,DNG,RKL,DNG.RKL,0.0026
1273,DNG,SON,DNG.SON,0.0111
1274,DNG,UNK1443,DNG.UNK1443,0.0068
1275,DNG,UNK1388,DNG.UNK1388,0
1276,DNG,PAS,DNG.PAS,0
1277,DNG,DBO,DNG.DBO,0.0019
